Cell_Number,R_Area,B_Area,BR_Ratio,Prop_Infected,Cell_Source,Unique_id,Status,F1,Og_Manual_Match,Manual_Match
16,134011,730642,5.452104677974196,0.8450118139878078,AS_Starter_3-20240711,AS_Starter_3-20240711_16,dead,FP,NA,NA
17,205803,889078,4.3200439255015715,0.8120316271814014,AS_Starter_3-20240711,AS_Starter_3-20240711_17,dead,FP,NA,NA
18,142936,785372,5.494570996809761,0.8460252416223926,AS_Starter_3-20240711,AS_Starter_3-20240711_18,dead,FP,NA,NA
19,125686,736928,5.863246503,0.8542963596695625,AS_Starter_3-20240711,AS_Starter_3-20240711_19,dead,FP,NA,NA
20,161132,742063,4.6053111734478565,0.8215977723525928,AS_Starter_3-20240711,AS_Starter_3-20240711_20,dead,FP,NA,NA
21,108435,768073,7.083257250887629,0.8762874953793919,AS_Starter_3-20240711,AS_Starter_3-20240711_21,dead,FP,NA,NA
22,161034,856163,5.316659835811071,0.8416884831551804,AS_Starter_3-20240711,AS_Starter_3-20240711_22,dead,FP,NA,NA
23,130522,557376,4.270360552244066,0.8102596605892153,AS_Starter_3-20240711,AS_Starter_3-20240711_23,dead,FP,NA,NA
24,140858,773228,5.489414871714777,0.8459029019151371,AS_Starter_3-20240711,AS_Starter_3-20240711_24,dead,FP,NA,NA
25,136298,615245,4.513969390600009,0.818642446,AS_Starter_3-20240711,AS_Starter_3-20240711_25,dead,FP,NA,NA
26,109837,496928,4.5242313610167795,0.8189793412606199,AS_Starter_3-20240711,AS_Starter_3-20240711_26,dead,FP,NA,NA
27,83089,584278,7.031953688213843,0.8754972900967534,AS_Starter_3-20240711,AS_Starter_3-20240711_27,dead,FP,NA,NA
28,110794,641919,5.793806523818979,0.8528071124053922,AS_Starter_3-20240711,AS_Starter_3-20240711_28,dead,FP,NA,NA
29,56891,411136,7.226731820498848,0.8784450469737857,AS_Starter_3-20240711,AS_Starter_3-20240711_29,dead,FP,NA,NA
30,97916,573929,5.861442461,0.8542580505920264,AS_Starter_3-20240711,AS_Starter_3-20240711_30,dead,FP,NA,NA
31,123038,1150796,9.353175441733448,0.903411277,AS_Starter_3-20240711,AS_Starter_3-20240711_31,dead,FP,NA,NA
32,121108,636578,5.256283647653334,0.8401606998149629,AS_Starter_3-20240711,AS_Starter_3-20240711_32,dead,FP,NA,NA
33,278199,785744,2.824395486683992,0.7385207666200163,AS_Starter_3-20240711,AS_Starter_3-20240711_33,late_infected,FP,NA,NA
34,125930,699113,5.551600095291034,0.8473655312510985,AS_Starter_3-20240711,AS_Starter_3-20240711_34,dead,FP,NA,NA
35,156664,1004003,6.408638870448859,0.86502244,AS_Starter_3-20240711,AS_Starter_3-20240711_35,dead,FP,NA,NA
36,27833,232373,8.348830524916465,0.8930347493908672,AS_Starter_3-20240711,AS_Starter_3-20240711_36,dead,FP,NA,NA
37,136935,733615,5.3573958447438565,0.8427028889782322,AS_Starter_3-20240711,AS_Starter_3-20240711_37,dead,FP,NA,NA
38,194362,460844,2.371060186662002,0.7033574173618679,AS_Starter_3-20240711,AS_Starter_3-20240711_38,late_infected,FP,NA,NA
39,141998,764747,5.385618107297286,0.843398089,AS_Starter_3-20240711,AS_Starter_3-20240711_39,dead,FP,NA,NA
40,78393,1179318,15.043664612911869,0.9376701006829072,AS_Starter_3-20240711,AS_Starter_3-20240711_40,dead,FP,NA,NA
41,155297,664664,4.279953894795135,0.8106044067949573,AS_Starter_3-20240711,AS_Starter_3-20240711_41,dead,FP,NA,NA
42,216115,755943,3.497873817180668,0.7776727314625259,AS_Starter_3-20240711,AS_Starter_3-20240711_42,late_infected,FP,NA,NA
43,136733,787972,5.7628516890582375,0.8521333830789278,AS_Starter_3-20240711,AS_Starter_3-20240711_43,dead,FP,NA,NA
44,101618,527867,5.194621031706981,0.8385696243754815,AS_Starter_3-20240711,AS_Starter_3-20240711_44,dead,FP,NA,NA
45,142811,1058234,7.41003144,0.8810943803104796,AS_Starter_3-20240711,AS_Starter_3-20240711_45,dead,FP,NA,NA
46,93966,375336,3.9943809462997257,0.7997749849776903,AS_Starter_3-20240711,AS_Starter_3-20240711_46,late_infected,FP,NA,NA
47,145818,877770,6.019627206517714,0.8575422924067105,AS_Starter_3-20240711,AS_Starter_3-20240711_47,dead,FP,NA,NA
48,236840,830274,3.505632494511062,0.7780555779420005,AS_Starter_3-20240711,AS_Starter_3-20240711_48,late_infected,FP,NA,NA
49,124023,670136,5.403320351870217,0.8438310212438567,AS_Starter_3-20240711,AS_Starter_3-20240711_49,dead,FP,NA,NA
50,88273,854988,9.685724967,0.9064172058422856,AS_Starter_3-20240711,AS_Starter_3-20240711_50,dead,FP,NA,NA
51,82356,626411,7.606136772062752,0.8838038452693198,AS_Starter_3-20240711,AS_Starter_3-20240711_51,dead,FP,NA,NA
52,141483,484289,3.422948340083261,0.7739064707273575,AS_Starter_3-20240711,AS_Starter_3-20240711_52,late_infected,FP,NA,NA
53,35824,250237,6.985177534613666,0.8747679690695341,AS_Starter_3-20240711,AS_Starter_3-20240711_53,dead,FP,NA,NA
54,86096,629493,7.311524344917301,0.879685127,AS_Starter_3-20240711,AS_Starter_3-20240711_54,dead,FP,NA,NA
55,227975,838467,3.6778901195306504,0.7862284118592479,AS_Starter_3-20240711,AS_Starter_3-20240711_55,late_infected,FP,NA,NA
56,89708,648816,7.232532215632943,0.8785306909457242,AS_Starter_3-20240711,AS_Starter_3-20240711_56,dead,FP,NA,NA
57,66873,545871,8.162801131,0.8908630684266187,AS_Starter_3-20240711,AS_Starter_3-20240711_57,dead,FP,NA,NA
58,164414,659825,4.013192307224446,0.8005263036570703,AS_Starter_3-20240711,AS_Starter_3-20240711_58,dead,FP,NA,NA
59,104296,627652,6.017987267009281,0.8575090033718242,AS_Starter_3-20240711,AS_Starter_3-20240711_59,dead,FP,NA,NA
60,120390,507213,4.213082481933715,0.8081749131218302,AS_Starter_3-20240711,AS_Starter_3-20240711_60,dead,FP,NA,NA
61,117699,677653,5.7575085599707725,0.8520164656655167,AS_Starter_3-20240711,AS_Starter_3-20240711_61,dead,FP,NA,NA
62,79181,328257,4.145653629027166,0.8056612294385894,AS_Starter_3-20240711,AS_Starter_3-20240711_62,dead,FP,NA,NA
63,65175,713543,10.948108937476023,0.9163047470329438,AS_Starter_3-20240711,AS_Starter_3-20240711_63,dead,FP,NA,NA
64,57797,418720,7.244666678,0.8787094689171635,AS_Starter_3-20240711,AS_Starter_3-20240711_64,dead,FP,NA,NA
65,126257,321818,2.5489121395249374,0.7182235116888913,AS_Starter_3-20240711,AS_Starter_3-20240711_65,late_infected,FP,NA,NA
66,226823,831708,3.6667710064675982,0.7857190767204739,AS_Starter_3-20240711,AS_Starter_3-20240711_66,late_infected,FP,NA,NA
67,234354,788771,3.3657245022487348,0.770942944,AS_Starter_3-20240711,AS_Starter_3-20240711_67,late_infected,FP,NA,NA
68,83077,606103,7.295677504002311,0.879455295,AS_Starter_3-20240711,AS_Starter_3-20240711_68,dead,FP,NA,NA
69,67645,215221,3.1816246581417693,0.7608584983702531,AS_Starter_3-20240711,AS_Starter_3-20240711_69,late_infected,FP,NA,NA
70,10668,81967,7.683445819272591,0.8848383440384304,AS_Starter_3-20240711,AS_Starter_3-20240711_70,dead,FP,NA,NA
71,171463,470883,2.746265958253384,0.7330675368103795,AS_Starter_3-20240711,AS_Starter_3-20240711_71,late_infected,FP,NA,NA
72,129294,1015273,7.852437081,0.8870367571317362,AS_Starter_3-20240711,AS_Starter_3-20240711_72,dead,FP,NA,NA
73,67531,536565,7.945462084079904,0.8882114763216442,AS_Starter_3-20240711,AS_Starter_3-20240711_73,dead,FP,NA,NA
74,63049,281079,4.458104014338055,0.8167861958341083,AS_Starter_3-20240711,AS_Starter_3-20240711_74,dead,FP,NA,NA
75,113905,851231,7.473166235020412,0.8819803633892012,AS_Starter_3-20240711,AS_Starter_3-20240711_75,dead,FP,NA,NA
76,75138,648407,8.629548297798717,0.8961529690620487,AS_Starter_3-20240711,AS_Starter_3-20240711_76,dead,FP,NA,NA
77,91242,610445,6.690394774,0.8699676636449015,AS_Starter_3-20240711,AS_Starter_3-20240711_77,dead,FP,NA,NA
78,192614,821543,4.265229941748783,0.8100747714604346,AS_Starter_3-20240711,AS_Starter_3-20240711_78,dead,FP,NA,NA
79,64531,292385,4.530923122220329,0.8191983547949657,AS_Starter_3-20240711,AS_Starter_3-20240711_79,dead,FP,NA,NA
80,79255,840165,10.600782285029336,0.9137989167083596,AS_Starter_3-20240711,AS_Starter_3-20240711_80,dead,FP,NA,NA
81,95468,997622,10.44980517031885,0.9126622693465314,AS_Starter_3-20240711,AS_Starter_3-20240711_81,dead,FP,NA,NA
82,114900,730793,6.360252393385553,0.864135094,AS_Starter_3-20240711,AS_Starter_3-20240711_82,dead,FP,NA,NA
83,114798,955396,8.322409798080106,0.8927315981962148,AS_Starter_3-20240711,AS_Starter_3-20240711_83,dead,FP,NA,NA
84,88802,582498,6.5595144253507804,0.8677163712200209,AS_Starter_3-20240711,AS_Starter_3-20240711_84,dead,FP,NA,NA
85,83455,433366,5.192810496674855,0.8385224284616918,AS_Starter_3-20240711,AS_Starter_3-20240711_85,dead,FP,NA,NA
86,86452,627297,7.256014898440753,0.8788761875673381,AS_Starter_3-20240711,AS_Starter_3-20240711_86,dead,FP,NA,NA
87,123366,817980,6.630514080054472,0.8689472308800378,AS_Starter_3-20240711,AS_Starter_3-20240711_87,dead,FP,NA,NA
88,129294,491075,3.7981267498878526,0.7915853306661036,AS_Starter_3-20240711,AS_Starter_3-20240711_88,late_infected,FP,NA,NA
89,123283,709907,5.758352733142445,0.85203495,AS_Starter_3-20240711,AS_Starter_3-20240711_89,dead,FP,NA,NA
90,72597,423889,5.838932738267421,0.8537783542738365,AS_Starter_3-20240711,AS_Starter_3-20240711_90,dead,FP,NA,NA
91,65352,312911,4.788086057044926,0.8272313178925774,AS_Starter_3-20240711,AS_Starter_3-20240711_91,dead,FP,NA,NA
92,31517,149358,4.7389662721705745,0.8257525915687629,AS_Starter_3-20240711,AS_Starter_3-20240711_92,dead,FP,NA,NA
93,208140,845719,4.063221869895263,0.8024972980256372,AS_Starter_3-20240711,AS_Starter_3-20240711_93,dead,FP,NA,NA
94,187729,748065,3.9848132147936655,0.799390678,AS_Starter_3-20240711,AS_Starter_3-20240711_94,late_infected,FP,NA,NA
95,36944,161978,4.384419662191425,0.8142789636138789,AS_Starter_3-20240711,AS_Starter_3-20240711_95,dead,FP,NA,NA
96,113933,574263,5.0403570519515855,0.8344468726932444,AS_Starter_3-20240711,AS_Starter_3-20240711_96,dead,FP,NA,NA
97,87667,470319,5.364835114695381,0.8428867390938124,AS_Starter_3-20240711,AS_Starter_3-20240711_97,dead,FP,NA,NA
98,88494,531405,6.004983388704319,0.8572444866018497,AS_Starter_3-20240711,AS_Starter_3-20240711_98,dead,FP,NA,NA
99,122459,618705,5.052344049845255,0.8347747597023061,AS_Starter_3-20240711,AS_Starter_3-20240711_99,dead,FP,NA,NA
100,117363,602981,5.137743581878445,0.8370736759103984,AS_Starter_3-20240711,AS_Starter_3-20240711_100,dead,FP,NA,NA
101,52851,330964,6.262208851298935,0.8623008480648229,AS_Starter_3-20240711,AS_Starter_3-20240711_101,dead,FP,NA,NA
102,26531,137610,5.186762655,0.8383645767967783,AS_Starter_3-20240711,AS_Starter_3-20240711_102,dead,FP,NA,NA
103,137097,619312,4.5173271479317565,0.8187528175894259,AS_Starter_3-20240711,AS_Starter_3-20240711_103,dead,FP,NA,NA
104,63595,784676,12.338642975076658,0.925029855,AS_Starter_3-20240711,AS_Starter_3-20240711_104,dead,FP,NA,NA
105,33242,502365,15.112357860537871,0.937935837,AS_Starter_3-20240711,AS_Starter_3-20240711_105,dead,FP,NA,NA
106,91844,651537,7.0939527895126515,0.8764509719780301,AS_Starter_3-20240711,AS_Starter_3-20240711_106,dead,FP,NA,NA
107,118444,672528,5.678025058255378,0.8502551291322575,AS_Starter_3-20240711,AS_Starter_3-20240711_107,dead,FP,NA,NA
108,36968,351881,9.518529539,0.9049296770725912,AS_Starter_3-20240711,AS_Starter_3-20240711_108,dead,FP,NA,NA
109,29083,451002,15.507409827046729,0.939421144,AS_Starter_3-20240711,AS_Starter_3-20240711_109,dead,FP,NA,NA
110,81880,512705,6.26166341,0.862290505,AS_Starter_3-20240711,AS_Starter_3-20240711_110,dead,FP,NA,NA
111,39025,325034,8.328866111467008,0.8928058364166248,AS_Starter_3-20240711,AS_Starter_3-20240711_111,dead,FP,NA,NA
112,66875,458708,6.859185046728972,0.8727603442272677,AS_Starter_3-20240711,AS_Starter_3-20240711_112,dead,FP,NA,NA
113,68006,365038,5.3677322589183305,0.8429582213354763,AS_Starter_3-20240711,AS_Starter_3-20240711_113,dead,FP,NA,NA
114,29226,304170,10.407513857524124,0.9123384803656912,AS_Starter_3-20240711,AS_Starter_3-20240711_114,dead,FP,NA,NA
115,128557,731302,5.6885428253615125,0.8504906036920007,AS_Starter_3-20240711,AS_Starter_3-20240711_115,dead,FP,NA,NA
116,101027,494743,4.897136409078761,0.8304261711734394,AS_Starter_3-20240711,AS_Starter_3-20240711_116,dead,FP,NA,NA
117,26280,135355,5.150494672754947,0.837411452,AS_Starter_3-20240711,AS_Starter_3-20240711_117,dead,FP,NA,NA
118,33280,231677,6.961448317307692,0.8743947131043905,AS_Starter_3-20240711,AS_Starter_3-20240711_118,dead,FP,NA,NA
119,31391,226315,7.209550508107419,0.8781906513624053,AS_Starter_3-20240711,AS_Starter_3-20240711_119,dead,FP,NA,NA
120,123672,688054,5.563539038747655,0.8476431702323197,AS_Starter_3-20240711,AS_Starter_3-20240711_120,dead,FP,NA,NA
121,55657,451472,8.111684064897497,0.8902508040360539,AS_Starter_3-20240711,AS_Starter_3-20240711_121,dead,FP,NA,NA
122,81289,718306,8.836447736,0.8983372832496451,AS_Starter_3-20240711,AS_Starter_3-20240711_122,dead,FP,NA,NA
123,33645,214423,6.373101500965968,0.864371866,AS_Starter_3-20240711,AS_Starter_3-20240711_123,dead,FP,NA,NA
124,35347,199004,5.630011033468187,0.8491706884118267,AS_Starter_3-20240711,AS_Starter_3-20240711_124,dead,FP,NA,NA
125,72482,521616,7.196490163,0.8779965594901851,AS_Starter_3-20240711,AS_Starter_3-20240711_125,dead,FP,NA,NA
126,165727,610811,3.68564567,0.7865822406630455,AS_Starter_3-20240711,AS_Starter_3-20240711_126,late_infected,FP,NA,NA
127,82144,510766,6.217934359174134,0.8614562075188478,AS_Starter_3-20240711,AS_Starter_3-20240711_127,dead,FP,NA,NA
128,51358,274206,5.3391097784181625,0.8422491430256417,AS_Starter_3-20240711,AS_Starter_3-20240711_128,dead,FP,NA,NA
129,44408,325536,7.330571068275987,0.8799602101939753,AS_Starter_3-20240711,AS_Starter_3-20240711_129,dead,FP,NA,NA
130,87873,271675,3.091677762225029,0.7556014774105265,AS_Starter_3-20240711,AS_Starter_3-20240711_130,late_infected,FP,NA,NA
131,83512,265710,3.1816984385477536,0.7608627176981977,AS_Starter_3-20240711,AS_Starter_3-20240711_131,late_infected,FP,NA,NA
132,84086,544144,6.471279404419285,0.8661541155309361,AS_Starter_3-20240711,AS_Starter_3-20240711_132,dead,FP,NA,NA
133,52846,391027,7.399367974870378,0.8809434230061302,AS_Starter_3-20240711,AS_Starter_3-20240711_133,dead,FP,NA,NA
134,111121,615712,5.540914858577587,0.8471161876249428,AS_Starter_3-20240711,AS_Starter_3-20240711_134,dead,FP,NA,NA
135,52021,513713,9.875108129409275,0.9080468912952024,AS_Starter_3-20240711,AS_Starter_3-20240711_135,dead,FP,NA,NA
136,81024,495519,6.115706457345971,0.8594658160796332,AS_Starter_3-20240711,AS_Starter_3-20240711_136,dead,FP,NA,NA
137,140990,760477,5.393836442300873,0.843599377,AS_Starter_3-20240711,AS_Starter_3-20240711_137,dead,FP,NA,NA
138,58016,304886,5.255205460562603,0.8401331488941918,AS_Starter_3-20240711,AS_Starter_3-20240711_138,dead,FP,NA,NA
139,15513,109061,7.030297170115387,0.8754716072374653,AS_Starter_3-20240711,AS_Starter_3-20240711_139,dead,FP,NA,NA
140,90754,194569,2.1439165215858256,0.681925397,AS_Starter_3-20240711,AS_Starter_3-20240711_140,late_infected,FP,NA,NA
141,171089,680563,3.977830252091017,0.7991092605900062,AS_Starter_3-20240711,AS_Starter_3-20240711_141,late_infected,FP,NA,NA
142,30479,128942,4.230519374,0.8088143970995039,AS_Starter_3-20240711,AS_Starter_3-20240711_142,dead,FP,NA,NA
143,90299,759373,8.409539419041185,0.8937248726567428,AS_Starter_3-20240711,AS_Starter_3-20240711_143,dead,FP,NA,NA
144,105491,282483,2.677792418310567,0.728097759,AS_Starter_3-20240711,AS_Starter_3-20240711_144,late_infected,FP,NA,NA
145,36602,246536,6.7355882192229934,0.8707273485014375,AS_Starter_3-20240711,AS_Starter_3-20240711_145,dead,FP,NA,NA
146,40824,586437,14.365005878894769,0.9349170441012592,AS_Starter_3-20240711,AS_Starter_3-20240711_146,dead,FP,NA,NA
147,41427,604673,14.59610881792068,0.9358814425011608,AS_Starter_3-20240711,AS_Starter_3-20240711_147,dead,FP,NA,NA
148,25700,160216,6.234085603112841,0.8617655285182556,AS_Starter_3-20240711,AS_Starter_3-20240711_148,dead,FP,NA,NA
149,100454,378443,3.767326338423557,0.7902388196209206,AS_Starter_3-20240711,AS_Starter_3-20240711_149,late_infected,FP,NA,NA
150,31873,131406,4.122799861952123,0.8047942478824589,AS_Starter_3-20240711,AS_Starter_3-20240711_150,dead,FP,NA,NA
151,113689,607843,5.346541882,0.8424338768065727,AS_Starter_3-20240711,AS_Starter_3-20240711_151,dead,FP,NA,NA
152,36312,306560,8.442388191231549,0.8940945892344665,AS_Starter_3-20240711,AS_Starter_3-20240711_152,dead,FP,NA,NA
153,62306,361466,5.801463743459699,0.852972825,AS_Starter_3-20240711,AS_Starter_3-20240711_153,dead,FP,NA,NA
154,50755,373150,7.351985026105802,0.8802679845720149,AS_Starter_3-20240711,AS_Starter_3-20240711_154,dead,FP,NA,NA
155,74824,384396,5.137335614,0.8370628456948739,AS_Starter_3-20240711,AS_Starter_3-20240711_155,dead,FP,NA,NA
156,41406,585536,14.14133217408105,0.933955613,AS_Starter_3-20240711,AS_Starter_3-20240711_156,dead,FP,NA,NA
157,35908,239451,6.668458282,0.8695956914428074,AS_Starter_3-20240711,AS_Starter_3-20240711_157,dead,FP,NA,NA
158,161124,647556,4.0189915841215464,0.8007567888410744,AS_Starter_3-20240711,AS_Starter_3-20240711_158,dead,FP,NA,NA
159,33125,169042,5.103154716981132,0.8361503113762384,AS_Starter_3-20240711,AS_Starter_3-20240711_159,dead,FP,NA,NA
160,67111,455486,6.787054283202456,0.871581735,AS_Starter_3-20240711,AS_Starter_3-20240711_160,dead,FP,NA,NA
161,19968,159316,7.978565705128205,0.8886236362419402,AS_Starter_3-20240711,AS_Starter_3-20240711_161,dead,FP,NA,NA
162,64348,385186,5.985982470317648,0.8568562110986043,AS_Starter_3-20240711,AS_Starter_3-20240711_162,dead,FP,NA,NA
163,43240,282488,6.533024976873265,0.867251203,AS_Starter_3-20240711,AS_Starter_3-20240711_163,dead,FP,NA,NA
164,71000,483979,6.8166056338028165,0.8720672313727186,AS_Starter_3-20240711,AS_Starter_3-20240711_164,dead,FP,NA,NA
165,50431,422773,8.383196843211516,0.8934265137234682,AS_Starter_3-20240711,AS_Starter_3-20240711_165,dead,FP,NA,NA
166,24654,184358,7.477812930964549,0.8820450500449735,AS_Starter_3-20240711,AS_Starter_3-20240711_166,dead,FP,NA,NA
167,60440,425525,7.0404533421575115,0.8756289033160825,AS_Starter_3-20240711,AS_Starter_3-20240711_167,dead,FP,NA,NA
168,27615,266062,9.634691290965057,0.9059681214395408,AS_Starter_3-20240711,AS_Starter_3-20240711_168,dead,FP,NA,NA
169,40180,319228,7.944947735191637,0.8882050483016516,AS_Starter_3-20240711,AS_Starter_3-20240711_169,dead,FP,NA,NA
170,21622,184191,8.518684673018223,0.8949434680996827,AS_Starter_3-20240711,AS_Starter_3-20240711_170,dead,FP,NA,NA
171,26155,109242,4.176715733129421,0.8068273299999261,AS_Starter_3-20240711,AS_Starter_3-20240711_171,dead,FP,NA,NA
172,120838,471680,3.9034078683857727,0.7960602040781883,AS_Starter_3-20240711,AS_Starter_3-20240711_172,late_infected,FP,NA,NA
173,46894,307069,6.548151149400776,0.8675172263767682,AS_Starter_3-20240711,AS_Starter_3-20240711_173,dead,FP,NA,NA
174,57336,134314,2.3425770894377007,0.7008296373597704,AS_Starter_3-20240711,AS_Starter_3-20240711_174,late_infected,FP,NA,NA
175,112502,625147,5.5567634353167055,0.8474857283070946,AS_Starter_3-20240711,AS_Starter_3-20240711_175,dead,FP,NA,NA
